token_type,token_address,receiver,amount,id
erc20,0x333A4823466879eeF910A04D473505da62142069,0x77aA943A365161e499eaFF59E936a799e6051e15,0.002274930247014147,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x540A6950376edC97D449EcCfd1987C100843Be72,0.000939513291358905,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xf6f6C75478A7DA8332B30AD28Ce389F3De4cBA95,0.007060469671227351,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x57F908C42F5a0e5DBBd3c35a137cC242cF89Add6,0.001643913103149596,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x701d7ec468a8fF9Bd4B76Be049e40cAB79fb3310,0.002787059087478051,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xEf736f0036647A1B6828c92A9fEe27a6DDC2B250,0.083434650477252321,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x3e465ABFa9b2A7E18a610F489fb3510765461d13,0.021904727436831466,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x327b0c1Ecd110651dC9994b6764b695c9cdC29bA,0.070715050962598676,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x5FecD240ad629B2De86b87C6cd59a448F2168362,0.000992141983238302,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x36aa46E405d2a605cB0bD6b15476fcB2A3DFc1B2,0.000272514638543952,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x885ea391039e0FA3f6833a1F3B6d7433B5b69bb6,0.000664857604803613,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x568b9bFfF4a3a7C7351db84EC2F4Ad4CA147A1D0,0.000950901943929303,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x0096dE908BabE0C94114Da6f5D2Cb47f7DC1B665,0.000620608022556799,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xd26a0a35321C6793E47eB602F1676C915caF111c,0.000425860317044455,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x886F55E670cF0e0749cae8e58bA355Ae5F804575,0.001299224417856744,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x15Fab1cC5262D69853b1196f74d38C7FC96Fc6D7,0.000644514621699682,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x4e3072f7b5C075EA5FdEb423DA95312C4B99dc22,0.013822868901728554,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x66a4F3DBf7633D7B68bE09A63529533bA917F69D,0.001191089441258454,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x1Bb4c08d421BB32e75E50F50828b51507d6739e1,0.001237194759769571,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x6a765Fa033aaB42f66B306e81e690ff5339525c2,0.000573402486893476,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x2d59CD7112E36a223807C08a636CBd51eC928c6C,0.000792370059301080,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xfbAe6975dEa8d3173f8d3e71b0cEF9ecfE56B990,0.000715559147264445,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x6e311C67E5e5476d6bBF87226038514c3eD11EbE,0.000580468767386187,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xA45e4DA10f86579FF2D37CBf29Fc7B27C08A22fA,0.008441402620840534,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x4f6502A9e4f133122e88C58B4aE4ba2d537B19D4,0.001622739561935108,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xb05e707879eA4ecD09392A7c78C05aA76f4c86E3,0.000208965751441947,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xAf4807D083287f205d897e6D00c6FdE1bF0A241A,0.000633110847435500,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x4a204cB125729a5e14A97Df5993735970C026504,0.000264240800117037,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xEF3253E2FaAA98A403253e3777708bDaf58546a9,0.000705514088648332,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x4326434696309A2CbDD6DB422afF4f7b268ADD60,0.004629354861531742,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x0a8928e9CEde470bf74Fd1ffb7f220ddBc7344af,0.000964298519860374,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x38123a191e9685448658d2207B0543E2Fb9282cC,0.001023774643982359,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xAA4197C2efCf7cC9919d582c9246237eBc4209D2,0.000325372805856189,
erc20,0x333A4823466879eeF910A04D473505da62142069,0x88D2C34c3c59069F823d9F5011662b6111862282,0.000215580098427357,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xe903EC6B90365569D744A3de802AF9270A5EE10B,0.000723333300683310,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xF968030893d9A02f51D135c5EeF17513A2981acA,0.005489012033435654,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xBcb72C745BEb371842F13c28FD9c3855f5181222,0.002916797862268747,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xf88EaDe6A90e32C869BD12Bcc0071Dc42aB77529,0.000700779943084006,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xFA4572b4E734587Fe0b4d415a92E6654C0c71460,0.000319881775657997,
erc20,0x333A4823466879eeF910A04D473505da62142069,0xEdd000B7Db3cb8931d4E0cb1D0DBe6B947Ceb09A,0.000223537655798655,
